time phi1_2 psi1_2 phi2_3 psi2_3 phi2_4 psi2_4
430030.0 -0.886679 2.271259 0.920927 -3.116465 -1.240758 2.400269
430040.0 -1.203956 1.918386 0.774034 -2.84362 -1.328499 2.561666
430050.0 -1.19915 2.055274 1.048695 -3.034513 -1.180857 2.438596
430060.0 -1.169703 2.21899 1.079591 -2.85798 -1.17238 2.430263
430070.0 -1.047527 1.863525 0.755266 -2.960276 -1.048868 2.375037
430080.0 -1.221057 2.047021 0.99013 3.085402 -1.356948 2.472285
430090.0 -1.225977 2.230556 1.009468 2.820521 -0.881545 2.754995
430100.0 -1.055587 2.138165 0.60314 -2.89411 -1.187346 2.605505
430110.0 -0.985792 2.006314 0.698524 3.094822 -1.331548 2.71167
430120.0 -1.03421 2.054487 0.811621 -2.909736 -1.217209 2.540701
430130.0 -1.154972 2.524127 1.102291 3.067203 -1.343437 2.456993
430140.0 -1.147671 2.210416 0.691341 -2.928033 -0.999097 2.72783
430150.0 -1.086132 2.141416 0.779309 -2.939477 -1.049501 2.403793
430160.0 -1.234723 1.943268 0.904834 -3.05554 -1.017054 2.608558
430170.0 -1.45855 2.145285 1.12933 3.073666 -0.728413 2.575607
430180.0 -1.250073 2.16193 1.10734 -2.97027 -1.214877 2.300825
430190.0 -1.151145 1.970672 1.103317 -2.826792 -1.179955 2.51654
430200.0 -1.138844 1.936087 1.091211 -3.103845 -1.241686 2.403171
430210.0 -1.307184 2.376055 1.038647 -3.008589 -1.176104 2.477945
430220.0 -1.029868 2.066731 1.004977 -3.090189 -1.064724 2.523896
430230.0 -1.28443 2.162218 1.188146 -3.079069 -1.267367 2.384312
430240.0 -1.333073 2.122882 0.8327 -2.83408 -0.930263 2.335618
430250.0 -1.011901 2.167088 1.142428 -3.077322 -1.4204 2.692763
430260.0 -1.098139 2.246725 0.99629 -3.057633 -1.243759 2.338409
430270.0 -0.972759 2.115218 1.02387 2.978105 -1.405087 2.427369
430280.0 -0.91345 2.122085 0.945722 3.112775 -1.427093 2.485544
430290.0 -1.147615 2.34718 0.915815 3.014847 -1.134559 2.41612
430300.0 -1.31772 2.457552 1.294695 2.999293 -1.287882 2.44251
430310.0 -1.171001 1.924025 1.137988 -3.026936 -0.850279 2.441825
430320.0 -1.313644 2.094861 0.882668 -3.079196 -1.264 2.465948
430330.0 -1.119456 2.153338 2.767983 -2.169434 -1.360546 2.559974
430340.0 -0.916235 2.119013 1.155551 -3.013179 -1.148889 2.200254
430350.0 -0.814182 1.944441 0.642455 -3.134385 -1.319446 2.52537
430360.0 -1.846973 1.245728 1.123936 -2.705073 -1.5215 1.689412
430370.0 -2.383287 1.661606 0.845486 -2.961757 -1.356501 1.542415
430380.0 -1.150262 2.099753 0.8639 -3.006797 -1.124038 2.400751
430390.0 -0.858044 1.887412 0.87688 -2.844873 -1.215659 2.349634
430400.0 -1.176996 2.191452 1.376697 3.05841 -1.396448 2.463616
430410.0 -1.231782 2.360921 0.872684 -3.068098 -1.356088 2.5225
430420.0 -1.419374 2.015161 0.905603 -3.091454 -1.131483 2.498865
430430.0 -1.188562 2.138905 1.054861 -2.848708 -1.089139 2.299955
430440.0 -1.157981 2.031425 0.916855 -3.132211 -1.24201 2.434653
430450.0 -1.157703 2.152025 1.016885 2.990798 -1.374993 2.354595
430460.0 -1.118684 1.981317 0.689981 -3.089332 -1.547827 2.380997
430470.0 -0.913812 1.646072 0.908928 3.0964 -1.430676 2.636923
430480.0 -1.017243 1.986847 0.951856 -3.105223 -1.372609 2.405126
430490.0 -0.787787 2.155282 0.953267 -2.942175 -1.203479 2.119675
430500.0 -1.448338 2.722591 0.993734 3.035037 -1.122449 2.611416
430510.0 -1.138414 2.31288 0.914077 -3.12765 -1.292614 2.425167
430520.0 -1.363817 2.142662 0.814153 -2.992692 -1.140428 2.624136
430530.0 -1.209284 2.11635 0.91681 -2.920517 -1.190071 2.502521
430540.0 -1.155864 2.349957 0.931033 3.138593 -1.34688 2.458532
430550.0 -1.202887 1.827023 0.794958 -2.866736 -1.064653 2.470572
430560.0 -1.318721 2.261262 1.081307 -2.91222 -1.188719 2.44673
430570.0 -1.358788 2.382665 0.948479 -3.016819 -1.320167 2.565299
430580.0 -1.392501 2.576836 0.789057 -2.855316 -0.98809 2.44147
430590.0 -1.322908 2.334391 0.975394 -2.788609 -1.012864 2.656355
430600.0 -1.374039 2.262248 1.164724 2.968307 -0.894182 2.565439
430610.0 -0.933927 2.043797 1.092595 -3.037377 -1.383792 2.538967
430620.0 -1.033851 2.491466 0.867344 -3.058073 -1.078804 2.524694
430630.0 -0.994531 1.935813 0.953146 3.134617 -1.375879 2.369459
430640.0 -1.188537 2.255968 1.02233 3.033348 -1.437703 2.492651
430650.0 -1.001277 2.273121 0.984545 -3.035523 -1.138763 2.162811
430660.0 -1.066906 2.023901 0.737241 -2.952459 -1.320719 2.474033
430670.0 -1.114902 2.061648 0.747308 -3.130847 -1.166618 2.469089
430680.0 -1.211649 1.966362 0.715234 -2.763356 -1.096631 2.630576
430690.0 -1.051244 1.944099 0.767893 3.116403 -1.162878 2.6109
430700.0 -1.983575 1.401794 1.166054 -2.989865 -1.426721 2.208356
430710.0 -1.094221 2.222772 1.183548 2.996794 -1.160184 2.217124
430720.0 -1.336126 2.423095 0.756574 3.113127 -1.52501 2.741288
430730.0 -1.206166 2.195057 1.073743 -3.077592 -1.277079 2.431069
430740.0 -0.984248 2.034355 1.101735 -3.122109 -1.087615 2.489588
430750.0 -1.13949 1.613865 0.849557 -3.063983 -1.265782 2.505565
430760.0 -1.236834 2.280694 1.009316 -3.045963 -1.15956 2.372326
430770.0 -1.355118 2.078396 1.137337 -3.059131 -0.985845 2.583514
430780.0 -0.958729 2.256239 0.908328 -3.039327 -1.105553 2.501358
430790.0 -1.203233 2.420331 0.828981 2.99156 -1.309263 2.460281
430800.0 -1.268175 2.147482 0.573109 -2.822671 -1.097128 2.324658
430810.0 -1.286226 2.06775 0.705694 -3.106892 -1.118777 2.608768
430820.0 -1.12166 1.861053 1.097966 2.971106 -1.244292 2.613986
430830.0 -0.924461 2.047238 0.837025 3.138157 -1.394713 2.546028
430840.0 -0.971166 2.043856 0.99097 3.114082 -1.142497 2.546979
430850.0 -0.926235 1.757879 0.759198 -2.881726 -1.019972 2.35797
430860.0 -1.069546 1.974238 0.879276 -2.979245 -1.129231 2.428985
430870.0 -1.283577 2.222457 0.945542 -3.021137 -1.202797 2.319709
430880.0 -1.155763 1.834532 1.010338 -2.945357 -1.198563 2.545709
430890.0 -1.240122 2.202746 0.942795 -3.105483 -1.31798 2.612598
430900.0 -1.455561 2.088592 1.359242 -3.005535 -1.090825 2.493332
430910.0 -1.018634 2.163883 0.999632 -3.058064 -1.214792 2.492255
430920.0 -1.384564 2.21055 0.961746 -2.829851 -1.325653 2.527496
430930.0 -1.274673 2.375183 0.693292 -3.03116 -1.13611 2.450791
430940.0 -1.285942 2.180042 1.023048 3.095343 -1.222982 2.484664
430950.0 -1.104959 1.849497 1.174117 3.093256 -1.434335 2.722584
430960.0 -1.415232 2.208113 1.076718 -3.117757 -1.091945 2.386456
430970.0 -0.780759 1.908811 0.709216 -3.087951 -1.187092 2.53286
430980.0 -1.146894 1.944698 1.002729 2.914113 -1.331943 2.551348
430990.0 -1.139559 1.703685 1.191481 3.012278 -1.153229 2.429497
431000.0 -1.467539 1.84936 1.189768 3.128489 -1.280305 2.554195
431010.0 -1.189278 1.863423 0.995787 -2.996195 -1.294431 2.555639
431020.0 -1.481243 2.280373 1.1175 -2.943135 -1.185308 2.581116
431030.0 -1.364992 2.087986 0.966093 -3.021513 -1.074164 2.492319
431040.0 -1.396199 2.388848 0.900268 2.783157 -1.176055 2.410855
431050.0 -1.198164 2.050584 0.812108 3.011975 -1.194672 2.55546
431060.0 -1.283522 2.015669 0.731337 -3.065517 -1.135348 2.345377
431070.0 -1.179146 2.236985 1.129424 3.006162 -1.430798 2.508265
431080.0 -1.132566 2.007829 0.830407 -3.004663 -1.246984 2.590396
431090.0 -1.036732 2.139163 0.6504 -2.914478 -1.199346 2.669472
431100.0 -1.308967 1.992597 0.918795 -3.089702 -1.220821 2.495326
431110.0 -1.211529 2.04726 0.991154 3.107916 -1.220276 2.348368
431120.0 -1.154212 2.149694 0.583038 3.138138 -1.482277 2.483901
431130.0 -1.223996 2.232304 1.213687 -2.973161 -0.993761 2.260974
431140.0 -1.32309 2.303653 0.960782 -2.928555 -1.29052 2.597467
431150.0 -1.083312 2.160407 1.082976 -2.729489 -1.031629 2.418149
431160.0 -0.998305 2.111988 0.930759 3.138313 -1.429632 2.518006
431170.0 -1.182196 2.020678 1.068811 -3.120254 -1.20497 2.532432
431180.0 -1.314115 2.32082 1.32564 2.85372 -1.177311 2.36397
431190.0 -1.03246 2.105128 1.032356 -2.801389 -1.142782 2.325203
431200.0 -1.236773 2.090242 1.168458 3.091728 -1.189658 2.497775
431210.0 -1.238188 1.988186 0.937218 3.121149 -1.223835 2.490634
431220.0 -1.041495 1.96549 0.985912 -3.018864 -0.836945 2.565041
431230.0 -1.229618 2.092427 1.140202 3.09442 -1.212823 2.512953
431240.0 -1.315706 2.08478 1.195313 3.09712 -1.405853 2.544269
431250.0 -1.035842 2.10534 0.91465 3.128863 -1.083121 2.347638
431260.0 -1.198079 2.307009 0.797547 -2.814216 -1.301894 2.470103
431270.0 -1.190275 2.313424 0.740889 -2.882124 -1.092404 2.347405
431280.0 -1.121804 2.012785 1.116391 -3.111844 -1.05947 2.204438
431290.0 -1.331808 2.052373 1.038715 -3.019903 -1.090455 2.50963
431300.0 -1.017665 2.177429 1.056776 -3.06404 -0.942717 2.389347
431310.0 -1.121886 1.734793 0.951951 3.099918 -1.359236 2.650956
431320.0 -1.454119 1.366001 1.155874 -3.077409 -1.213069 2.610953
431330.0 -1.249996 1.857972 1.132419 3.077718 -1.172762 2.478716
431340.0 -1.030276 -0.378846 0.82518 -3.133446 -1.184018 2.611804
431350.0 -0.698608 2.592772 0.753673 -3.100527 -1.344615 2.360066
431360.0 -1.347037 1.965478 0.782567 -3.046162 -1.401575 2.732176
431370.0 -1.465697 2.238965 0.76215 3.042948 -1.429959 2.496384
431380.0 -1.189075 2.02765 1.014896 -3.133751 -1.065263 2.423495
431390.0 -1.106623 1.886537 1.143661 -3.073969 -1.207946 2.527383
431400.0 -0.816553 1.895004 1.124083 2.87178 -1.409799 2.395989
431410.0 -1.151188 1.900707 0.936219 3.120616 -1.15127 2.579839
431420.0 -1.287243 2.149711 1.346425 -2.974255 -1.118692 2.398916
431430.0 -1.508503 2.046916 0.845199 -3.019722 -0.898155 2.820387
431440.0 -1.389082 1.664095 0.78882 -3.109426 -1.118917 2.575107
431450.0 -0.993619 1.983147 0.989953 -2.913629 -1.259822 2.564433
431460.0 -1.186404 1.785737 0.816842 -3.105742 -1.338298 2.397004
431470.0 -1.088732 2.08219 0.849471 -2.876831 -0.986687 2.208336
431480.0 -1.320767 2.259314 1.003264 -2.948901 -1.196938 2.376098
431490.0 -0.99891 2.034735 1.020224 -3.139769 -1.326946 2.484973
431500.0 -1.104277 1.919847 1.148302 -2.933664 -1.27925 2.525618
431510.0 -0.947427 1.829419 0.876756 -3.031806 -1.065452 2.464957
431520.0 -1.255009 1.943198 0.854487 -2.846384 -1.195099 2.626113
431530.0 -1.25589 2.125132 0.827335 3.135288 -1.348643 2.489238
431540.0 -1.226161 2.055077 0.91083 -3.10336 -1.126486 2.290691
431550.0 -1.351562 2.079358 1.108916 3.100067 -1.170706 2.578011
431560.0 -1.367275 2.386118 1.011366 -3.059745 -1.296307 2.462385
431570.0 -1.075372 1.997318 0.866272 -2.825025 -1.071566 2.416592
431580.0 -0.782207 2.126056 0.947819 2.811376 -1.476049 2.615671
431590.0 -1.029547 2.090045 0.830404 -2.961558 -1.027959 2.398751
431600.0 -1.164194 2.179047 0.901127 3.103533 -1.197684 2.477102
431610.0 -1.36037 2.073522 1.067584 2.980065 -1.258965 2.505077
431620.0 -1.185435 2.411797 0.967853 -3.036683 -1.128555 2.380181
431630.0 -1.376526 2.363829 0.89332 3.061667 -1.10362 2.335306
431640.0 -1.304843 1.997333 1.084146 -3.102944 -1.191168 2.423389
431650.0 -1.307103 2.091257 0.968337 3.07708 -1.286582 2.618191
431660.0 -1.289107 1.975705 1.152347 -3.121564 -1.221598 2.390161
431670.0 -1.127321 1.916718 0.806373 -3.064651 -1.046168 2.585718
431680.0 -0.970549 2.284224 1.005147 3.123688 -1.048751 2.163327
431690.0 -0.891807 2.295532 1.080606 -3.026916 -1.290405 2.542305
431700.0 -1.253633 2.592674 0.888624 -3.139668 -1.283251 2.361176
431710.0 -1.376531 2.34093 1.082153 -3.060457 -1.139581 2.245521
431720.0 -1.158889 2.14218 1.072003 -3.065447 -0.979203 2.532716
431730.0 -0.948646 1.971465 0.805943 -3.123087 -1.208316 2.39273
431740.0 -1.32966 2.04753 0.658493 -2.979687 -1.540759 2.46724
431750.0 -1.398822 2.296641 0.944988 3.078956 -1.229674 2.400438
431760.0 -1.212778 2.238387 1.451017 2.888715 -1.185358 2.385481
431770.0 -1.059083 1.743236 0.942222 3.01989 -1.508533 2.604912
431780.0 -1.079219 2.041164 1.290322 3.041577 -1.454878 2.466375
431790.0 -1.343845 2.183003 0.76047 -2.864214 -1.134509 2.55309
431800.0 -1.269054 1.855201 1.042405 3.122368 -1.368284 2.374359
431810.0 -1.369171 2.255964 0.970658 -2.957875 -1.255572 2.492077
431820.0 -1.190868 1.821555 0.834107 -3.026448 -1.232077 2.567033
431830.0 -1.231624 1.999722 0.63886 -2.83063 -1.123829 2.377157
431840.0 -1.200916 2.080836 0.994939 -2.946786 -1.03248 2.230023
431850.0 -1.198867 1.932499 0.983676 3.122912 -1.336677 2.580039
431860.0 -1.202136 2.244128 0.963786 -3.089953 -0.999476 2.491601
431870.0 -1.344738 1.969956 0.990338 -3.101634 -1.237801 2.542644
431880.0 -1.243014 1.999162 0.919036 -3.037718 -1.037297 2.381989
431890.0 -1.390056 2.100551 0.887441 -3.016828 -1.404765 2.50718
431900.0 -1.120468 2.282682 0.97214 3.013975 -1.314101 2.397204
431910.0 -1.392876 2.491422 0.863876 3.106274 -1.336001 2.447883
431920.0 -1.500881 2.105392 0.885351 -2.87451 -1.1018 2.447551
431930.0 -1.316541 2.183212 0.913054 -2.735767 -0.984894 2.349924
431940.0 -1.096169 2.380187 0.854009 -2.962697 -1.101388 2.193923
431950.0 -1.159189 1.768392 0.709574 -2.977715 -1.083625 2.690304
431960.0 -0.544785 1.715451 0.805022 2.973155 -1.137689 2.37537
431970.0 -1.231359 2.212533 0.856727 -3.056138 -1.04551 2.509316
431980.0 -1.152974 2.169827 1.22929 -2.851239 -1.180707 2.510867
431990.0 -1.305589 1.983376 0.902085 -2.928186 -1.219539 2.459412
432000.0 -1.403166 1.908618 1.031709 -3.041164 -1.22373 2.481556
432010.0 -1.44329 2.09601 0.89641 -3.111366 -1.103132 2.435677
432020.0 -1.152559 2.207856 1.054425 -2.902779 -1.384582 2.569247
432030.0 -1.110078 1.977888 0.923553 -3.093 -1.184815 2.308972
432040.0 -1.249233 1.935017 0.911497 -2.988313 -1.252197 2.777489
432050.0 -1.375724 1.985976 0.786496 -3.039537 -1.257258 2.632444
432060.0 -1.176655 2.216914 0.860105 -3.110838 -1.345241 2.591766
432070.0 -1.379479 2.358037 1.317644 3.089029 -1.214189 2.534094
432080.0 -1.119607 2.362455 0.952869 -3.113193 -1.049318 2.511872
432090.0 -1.143951 2.029254 1.074091 2.963907 -1.159608 2.408181
432100.0 -1.306685 2.183052 1.08493 -3.135727 -1.078459 2.508253
432110.0 -1.06775 2.071171 1.065592 -2.925392 -0.92118 2.606627
432120.0 -0.905119 2.037721 0.91857 2.967394 -1.475064 2.565376
432130.0 -1.332495 1.914717 0.851454 -2.927615 -1.115869 2.405934
432140.0 -1.174272 2.049304 0.974762 3.096948 -0.862794 2.618513
432150.0 -1.186663 2.128751 1.016733 -2.977393 -1.030502 2.328859
432160.0 -1.325334 2.1731 1.151411 -2.961111 -0.855349 2.448251
432170.0 -0.658581 1.780999 0.75542 -2.774298 -1.247554 2.697465
432180.0 -1.214116 2.085672 1.29599 -3.033957 -1.058253 2.271473
432190.0 -1.379264 1.792654 1.01593 -3.131645 -1.239717 2.618056
432200.0 -1.120181 1.960764 0.969031 2.994416 -1.337931 2.555629
432210.0 -1.071003 2.143221 1.102967 -3.127608 -1.107639 2.332434
432220.0 -1.123692 2.178584 0.904258 -3.040698 -1.485191 2.664976
432230.0 -1.361215 1.862047 0.801157 -2.961367 -1.206586 2.457981
432240.0 -1.291592 2.146314 1.168735 3.102391 -1.217547 2.472972
432250.0 -0.996995 2.110672 1.05478 -2.989995 -1.185649 2.512144
432260.0 -1.373984 2.347352 0.966893 3.073671 -1.264464 2.510556
432270.0 -0.995109 2.108128 1.212137 -2.968701 -1.182044 2.229125
432280.0 -0.917783 2.100812 1.053087 -2.903603 -1.070342 2.432775
432290.0 -1.251551 1.970467 0.987894 -3.062059 -1.290578 2.448845
432300.0 -1.26683 2.130261 1.025878 -3.085146 -1.141441 2.475912
432310.0 -1.114338 2.04673 1.288713 -3.135174 -1.216271 2.214978
432320.0 -1.333684 2.136137 0.853591 -2.934743 -1.070643 2.568019
432330.0 -1.374366 2.33169 1.022066 -2.878938 -1.095427 2.543387
432340.0 -1.245008 1.927756 1.058276 -3.045685 -1.332159 2.562139
432350.0 -1.047055 2.209768 1.083113 -3.01284 -1.242244 2.384307
432360.0 -1.357622 2.245737 0.562634 -2.976231 -0.922961 2.673472
432370.0 -1.336461 2.420117 0.59942 -2.909973 -1.139273 2.511114
432380.0 -1.3758 2.236332 1.199378 -2.790667 -1.311285 1.557048
432390.0 -1.176296 2.233956 1.082202 -3.116962 -1.326119 2.320482
432400.0 -1.362573 2.227372 1.097233 -2.955829 -1.297553 2.467355
432410.0 -1.063337 2.052984 1.402486 2.743861 -1.190969 2.458575
432420.0 -1.276564 2.358356 1.193649 3.139331 -1.207326 2.169057
432430.0 -1.188376 2.011199 0.808775 3.035227 -1.266301 2.542895
432440.0 -1.19336 2.251067 0.673002 -2.938551 -1.231844 2.26444
432450.0 -1.272398 2.141777 0.710793 -3.096252 -1.306941 2.500266
432460.0 -1.121463 2.160153 1.130601 2.670446 -1.365203 2.603905
432470.0 -1.276777 2.221924 0.813003 -2.97382 -1.122451 2.355318
432480.0 -1.093747 2.141592 0.871283 -2.996202 -1.01818 2.34092
432490.0 -0.881472 2.193666 1.023052 -3.107567 -1.102237 2.204661
432500.0 -0.98975 2.200343 1.101854 -3.052161 -1.282903 2.380091
432510.0 -1.020839 2.077621 0.917796 -3.135221 -1.422772 2.28979
432520.0 -1.073481 1.952839 0.936507 -2.955511 -1.220726 2.491276
432530.0 -1.403988 2.264206 0.924698 3.135084 -1.493906 2.634986
432540.0 -1.070642 2.125573 1.080927 3.076919 -1.234171 2.412608
432550.0 -0.966756 2.207663 0.677959 -2.845568 -1.363119 2.49199
432560.0 -0.958027 1.745375 0.606875 -2.933211 -1.113561 2.49972
432570.0 -1.371679 2.073973 0.984189 3.136874 -1.135159 2.385657
432580.0 -1.006459 1.883846 0.898854 -2.983715 -1.151129 2.527874
432590.0 -1.101825 2.132393 1.127474 3.105005 -1.06144 2.816168
432600.0 -1.477723 2.057527 0.834231 -3.052433 -1.179594 2.46526
432610.0 -0.947546 2.171408 1.04368 2.89977 -1.250817 2.479559
432620.0 -0.889364 2.334044 1.013862 -3.060604 -0.830452 2.461892
432630.0 -1.287635 2.445135 0.821719 -2.937566 -1.158387 2.452589
432640.0 -0.949084 2.084594 0.715337 -3.102538 -0.981451 2.351507
432650.0 -1.032844 2.265616 1.355821 3.001032 -1.251625 2.366607
432660.0 -0.743376 1.890941 0.993488 -2.892517 -1.044566 2.293116
432670.0 -1.213405 2.343402 1.073098 2.912055 -1.117458 2.596845
432680.0 -1.18457 2.021415 1.080973 2.943721 -1.358745 2.478108
432690.0 -1.347529 2.344621 1.061345 -3.109011 -1.23636 2.382968
432700.0 -1.215506 2.394957 1.177005 -2.983978 -0.833361 2.44134
432710.0 -1.090457 2.220467 1.098698 3.016447 -1.213566 2.518852
432720.0 -0.95952 2.08991 1.344944 3.016231 -1.12094 2.188496
432730.0 -1.196214 2.083203 0.752628 -2.979832 -1.178903 2.634722
432740.0 -1.063977 2.18381 0.708846 -2.937709 -1.117269 2.51796
432750.0 -1.123674 1.913471 1.039754 3.026258 -1.265309 2.421778
432760.0 -1.049041 1.995607 0.777787 -2.966661 -1.080864 2.487892
432770.0 -1.0562 2.261918 0.977569 3.057321 -1.249157 2.417925
432780.0 -1.308052 2.310934 0.95686 3.135812 -1.354083 2.599298
432790.0 -1.089134 1.947907 0.6596 3.137604 -1.361929 2.763471
432800.0 -0.918276 2.094678 0.874668 -3.092434 -1.153956 2.618294
432810.0 -0.976022 1.895582 1.090582 3.098039 -1.163525 2.486544
432820.0 -0.878916 2.143289 0.657294 -2.850446 -1.016114 2.618982
432830.0 -1.106996 2.103457 0.765737 -2.794283 -0.987515 2.535546
432840.0 -1.067796 2.006802 0.974891 3.072209 -1.11658 2.508145
432850.0 -0.837577 1.987876 0.982004 3.08453 -1.348729 2.254471
432860.0 -1.252657 1.915598 1.076166 -2.936307 -1.07308 2.605342
432870.0 -1.092603 2.278489 1.185815 -3.107753 -1.192477 2.443651
432880.0 -1.452699 2.311948 0.985471 2.957021 -1.22355 2.438151
432890.0 -1.173572 2.603629 1.159931 3.080133 -1.28986 2.391219
432900.0 -1.445458 2.302079 1.111329 -2.996221 -1.085582 2.37275
432910.0 -0.920771 2.257175 0.757039 3.09219 -1.468714 2.366673
432920.0 -1.175978 2.093262 0.865004 -3.069238 -1.198316 2.639314
432930.0 -1.153969 1.971732 0.989645 -3.043352 -1.088052 2.20631
432940.0 -1.111777 2.042518 1.1375 -3.084548 -1.354827 2.408384
432950.0 -0.941047 2.157346 0.799574 -3.134226 -1.480584 2.309698
432960.0 -1.114558 2.374263 0.678028 -3.036602 -1.227462 2.477509
432970.0 -1.200662 2.069897 0.942121 -3.068166 -1.336834 2.650985
432980.0 -1.208468 2.258098 0.817214 -3.115307 -1.325646 2.684766
432990.0 -1.07579 2.301569 0.915611 -2.989485 -1.380967 2.481324
433000.0 -0.864491 2.358594 1.041067 3.126312 -1.262037 2.184129
433010.0 -1.295687 1.963832 0.947817 -2.869418 -1.066563 2.434918
433020.0 -0.940713 1.952968 0.898642 -3.115666 -1.136222 2.380041
433030.0 -1.051919 2.003665 0.730626 -2.849747 -1.058648 2.474145
433040.0 -1.108948 2.081965 1.011712 3.121585 -1.172428 2.405884
433050.0 -1.17484 2.193148 1.027322 -2.978478 -0.772494 2.28211
433060.0 -1.18115 2.181539 1.056258 -3.029862 -1.286889 2.656493
433070.0 -1.166485 2.354049 1.073545 -3.058009 -1.08797 2.27553
433080.0 -1.168549 2.143959 0.830398 -2.790217 -1.030347 2.342204
433090.0 -1.023344 2.083419 1.112061 3.047781 -1.410924 2.476782
433100.0 -1.257969 2.123506 1.46426 -3.077919 -1.278333 2.445129
433110.0 -1.263435 2.251441 1.04491 3.083353 -1.415478 2.408336
433120.0 -1.321594 2.193499 0.825195 -3.040699 -1.266296 2.439173
433130.0 -1.227062 2.291132 1.018831 -2.974483 -1.141307 2.52906
433140.0 -1.163166 2.008667 1.0071 -2.923529 -1.204544 2.442831
433150.0 -0.899121 2.035835 1.040743 2.768894 -1.466231 2.33331
433160.0 -1.360962 2.103077 1.375782 -2.428433 -0.982926 2.654036
433170.0 -0.931317 2.035759 0.858699 -3.07907 -1.180552 2.45306
433180.0 -1.03159 2.321403 1.284152 -3.085867 -1.228306 2.564253
433190.0 -1.602109 2.062503 0.98516 -2.905336 -1.235708 2.396797
433200.0 -1.226171 2.197458 0.752777 3.022854 -1.025937 2.583077
433210.0 -1.10076 2.240123 0.999373 3.132261 -1.124902 2.461964
433220.0 -0.681737 2.014483 0.963687 3.004721 -1.170114 2.63763
433230.0 -1.386897 2.037124 1.016372 -2.935505 -1.119217 2.472458
433240.0 -0.994752 1.981985 0.728768 -2.881149 -1.296729 2.556677
433250.0 -1.126935 1.874065 0.841907 -2.940363 -1.094128 2.48672
