time phi1_2 psi1_2 phi2_3 psi2_3 phi3_4 psi3_4 omega3_4
3230.0 -1.314314 2.028973 -1.058566 2.065295 1.305051 -2.996819 0.941674
3240.0 -1.160055 1.926483 -1.044129 2.046288 1.084525 -3.034804 0.729687
3250.0 -1.148576 1.871696 -1.214927 1.821023 1.360146 -2.822285 0.834646
3260.0 -1.190903 1.880829 -1.5646 1.974404 1.020817 3.097561 1.128051
3270.0 -1.423765 2.11477 -1.454132 2.074796 1.286738 -3.068351 0.763972
3280.0 -1.23779 2.051698 -1.487498 1.68131 1.15611 2.760871 0.771787
3290.0 -1.431772 1.342933 -0.618216 2.21525 1.16747 3.106915 -3.031028
3300.0 -1.759436 1.358289 -1.574328 2.205388 1.102097 -3.052914 0.824264
3310.0 -1.253578 1.840094 -1.457411 1.405511 1.251886 3.044706 1.012231
3320.0 -1.148432 1.920036 -1.285496 2.072552 1.424766 2.957831 1.106063
3330.0 -1.109383 2.214104 -1.210487 1.42623 1.313238 2.892572 1.239343
3340.0 -1.132211 2.313824 -1.252236 1.438294 1.072591 2.946878 0.715675
3350.0 -1.271921 2.128365 -1.129666 1.681641 1.095819 -2.950685 0.949034
3360.0 -1.414621 2.43559 -1.359682 2.003213 1.035497 2.601338 0.942225
3370.0 -1.272705 2.237966 -1.501538 1.939642 1.149151 3.098511 0.917657
3380.0 -1.308407 1.882563 -1.444194 1.4018 1.287369 -3.00123 -3.069851
3390.0 -1.420939 1.872086 -1.470662 1.31601 1.017139 -3.022007 3.041685
3400.0 -1.413884 1.897884 -1.068147 1.833488 1.157412 3.085642 0.915755
3410.0 -1.496206 1.809483 -2.096431 1.233935 1.197251 -3.015973 3.125744
3420.0 -1.28481 1.983679 -1.148257 1.908539 1.141759 -3.116875 -2.975884
3430.0 -1.559915 1.839599 -1.373456 2.188528 0.992659 -2.810589 1.146804
3440.0 -1.703472 1.17476 -1.161487 1.631761 1.032733 2.867399 0.999391
3450.0 -1.364081 2.320558 -1.067413 1.936304 1.217369 2.701193 3.003913
3460.0 -1.437877 1.709158 -1.359964 1.973925 0.934729 2.927056 3.139586
3470.0 -1.522305 1.324595 -1.320442 2.071008 1.098182 -3.052737 1.184145
3480.0 -1.567315 1.046209 -1.377651 2.252002 0.884607 2.753147 1.104037
3490.0 -1.127219 1.94525 -1.455939 2.041367 1.034459 3.05825 3.079178
3500.0 -1.383026 1.536648 -1.346047 2.203162 1.095178 -3.040052 0.970931
3510.0 -1.173599 1.988219 -1.40569 2.251061 1.436671 3.045743 2.695377
3520.0 -1.42369 1.744531 -1.248063 2.340552 0.986052 -2.891458 -3.137366
3530.0 -1.69255 1.50413 -1.412962 1.981633 1.117231 2.890797 1.142959
3540.0 -1.53055 1.689086 -0.952515 2.065366 1.111406 3.141148 0.614719
3550.0 -1.730238 1.289333 -1.204238 1.897278 1.023508 -2.953445 0.854441
3560.0 -1.086367 1.913994 -1.213869 1.64542 1.185424 2.890665 3.068836
3570.0 -1.759786 1.391121 -1.222843 1.866246 1.209574 -3.060629 0.942943
3580.0 -1.583933 1.441877 -1.57403 1.617873 0.988674 2.78302 0.947464
3590.0 -1.342596 1.911595 -1.290578 1.680797 1.224782 2.781697 -2.855784
3600.0 -1.596275 2.044521 -1.091972 1.876628 1.258307 2.837146 -3.065306
3610.0 -1.015321 2.006892 -1.05058 2.013044 1.081707 3.003479 3.038965
3620.0 -1.099602 2.05181 -1.305831 2.139784 1.171355 3.027133 3.061776
3630.0 -1.682754 1.506249 -1.246098 1.634731 1.266117 2.941183 1.135614
3640.0 -1.777692 1.436526 -1.018814 1.838584 1.03519 3.095515 0.956147
3650.0 -1.015727 1.933752 -1.469044 1.94916 1.210805 2.827296 -3.10958
3660.0 -1.224566 2.359325 -1.418731 1.632233 0.803064 3.110062 1.03508
3670.0 -1.21863 1.923787 -1.37319 2.066635 1.292699 -3.106163 0.926975
3680.0 -1.155044 1.89301 -1.127392 2.043593 1.010055 3.064338 1.105078
3690.0 -1.216232 2.388947 -1.618581 2.008183 1.071396 -3.084729 -3.030238
3700.0 -1.228702 1.881346 -1.608227 1.613041 1.072446 -3.130226 -2.933417
3710.0 -1.052603 1.897783 -1.291808 1.548923 1.086629 2.765248 3.011006
3720.0 -1.898565 1.386791 -1.325066 2.153992 1.225554 -2.979299 0.761364
3730.0 -1.326444 1.867817 -1.750479 1.740209 1.176328 -3.043569 -2.862313
3740.0 -0.953224 1.970681 -1.621553 1.654021 1.207943 -2.993235 3.015716
3750.0 -1.515099 1.939881 -1.396886 1.960862 0.9954 -2.881752 3.078258
3760.0 -1.685665 1.634747 -1.502188 2.0507 1.21023 3.011251 -3.069704
3770.0 -1.78471 1.255485 -1.390744 1.99696 1.493418 -3.138731 1.13558
3780.0 -1.233176 1.909561 -1.202757 1.749256 0.914368 2.905906 3.029633
3790.0 -1.243918 2.025143 -1.228586 1.789812 1.109118 2.908884 3.07345
3800.0 -0.916486 2.534469 -1.263177 1.978193 1.190472 2.848878 3.066196
3810.0 -1.163151 2.200578 -1.352189 2.098121 1.073714 1.157203 0.732843
3820.0 -1.170556 2.119912 -1.302368 2.075166 0.852582 -3.02903 -3.052293
3830.0 -1.616695 1.716155 -1.356343 1.79202 1.057011 2.45561 0.840685
3840.0 -1.0941 1.945595 -1.62647 2.05535 1.170529 1.580122 0.758527
3850.0 -1.364806 2.303454 -1.925468 1.504436 1.055931 3.007231 0.81352
3860.0 -1.325172 2.090498 -1.434541 2.175204 1.020587 -3.135578 -2.924727
3870.0 -1.319983 2.055917 -1.435962 2.023267 1.268468 -3.029126 -2.978436
3880.0 -1.325411 -0.618739 -1.607376 1.882311 0.843513 -3.086508 0.926872
3890.0 -1.570806 1.848862 -1.33928 2.024538 1.162442 3.135661 -3.125149
3900.0 -1.22849 -0.59636 -1.282751 2.265871 1.193934 3.049334 1.143805
3910.0 -1.049483 2.239874 -1.510406 2.026442 1.234863 -3.105087 -3.111812
3920.0 -0.964677 2.290673 -1.244579 1.855159 0.995533 -2.971214 3.128022
3930.0 -1.09353 1.858265 -1.185314 1.969614 0.934729 -2.977922 3.138267
3940.0 -1.084168 1.880632 -1.465714 1.964484 0.923165 2.693143 -3.09365
3950.0 -1.430027 1.855241 -1.490017 2.164013 1.069864 2.805432 -2.864145
3960.0 -1.02019 1.792819 -1.420291 1.811453 1.168265 2.777699 -2.978636
3970.0 -1.44407 2.043353 -1.45389 1.97412 0.870438 -2.916736 0.799172
3980.0 -1.297122 1.972819 -0.972925 1.61637 1.00445 2.956769 -3.050891
3990.0 -1.24693 1.82871 -1.438033 1.757904 0.862132 2.82756 1.202689
4000.0 -1.558234 1.760993 -1.640279 1.690773 1.031108 2.890927 -3.014863
4010.0 -1.187294 1.961915 -1.046352 1.841656 1.185319 -2.92408 0.80538
4020.0 -0.920149 2.002311 -1.552275 1.56517 1.178726 2.174616 0.916992
4030.0 -1.199079 1.743257 -0.969652 2.016504 1.429504 -2.981718 0.879329
4040.0 -1.700895 1.653209 -1.185306 2.208415 1.053393 -3.088511 0.802762
4050.0 -1.155147 -1.301647 -1.478533 1.54304 1.278007 -2.90273 -3.081253
4060.0 -1.050458 1.879919 -1.510604 2.106699 0.968658 -3.122358 0.985469
4070.0 -1.48892 2.004484 -0.521127 1.885453 0.974183 2.924341 1.249254
4080.0 -1.359987 1.016444 -1.232303 1.953597 1.404367 -3.036639 1.081074
4090.0 -1.505545 1.181321 -1.029043 1.972807 1.105954 2.752852 1.048772
4100.0 -1.347466 1.829845 -1.26999 1.782455 1.419932 -3.08066 1.348114
4110.0 -1.00077 1.959748 -1.045906 1.977755 1.322087 3.104474 1.23741
4120.0 -1.287376 1.943642 -1.706311 1.961622 0.993815 3.089901 1.108877
4130.0 -1.356581 1.848496 -1.504658 1.462559 1.027862 -3.091814 1.114608
4140.0 -1.654042 1.699858 -1.459431 1.878144 1.230979 -3.000583 1.174712
4150.0 -1.039693 1.839097 -1.193442 1.742146 1.209999 -3.135983 1.104802
4160.0 -1.14765 2.129743 -1.376961 2.416657 1.168511 3.035584 0.653615
4170.0 -1.37905 2.093372 -1.171823 2.34857 0.93348 -2.818927 1.076609
4180.0 -1.078085 2.373826 -1.541446 1.408355 1.256438 -2.945463 1.283201
4190.0 -1.260313 1.994954 -1.341706 1.827492 1.229356 -3.120137 0.94643
4200.0 -1.303212 1.77159 -1.210493 1.843628 1.132041 3.122605 0.974729
4210.0 -1.201362 2.002172 -1.400513 2.400204 0.927154 3.113924 0.905029
4220.0 -1.215446 2.261764 -1.570502 2.080869 1.543329 -2.941386 0.942912
4230.0 -1.700369 1.657786 -1.135606 1.920614 0.977987 -3.015436 1.203507
4240.0 -0.807112 1.881071 -1.144004 1.838268 1.124757 3.131438 1.223456
4250.0 -1.147203 1.945985 -1.167895 2.49592 1.373332 -2.880966 0.945242
4260.0 -1.216793 2.19476 -1.023165 2.185001 1.258457 2.920841 1.084964
4270.0 -1.466638 2.479071 -1.461128 2.457287 1.233397 -2.994687 1.053669
4280.0 -1.190151 2.203963 -1.310533 1.824104 1.476405 -3.043433 1.152563
4290.0 -0.946595 1.885944 -1.306015 2.109133 1.5615 3.092553 0.768357
4300.0 -1.186518 2.011913 -1.126322 2.196033 0.91928 -3.085431 0.863988
4310.0 -1.382066 2.144608 -1.480313 2.3634 0.917539 -3.121583 1.047497
4320.0 -1.500321 2.429612 -1.369519 1.798918 1.331473 -2.969666 1.081793
4330.0 -1.014993 1.961572 -1.61954 1.927701 1.147453 1.232293 3.054128
4340.0 -1.835599 1.233291 -1.742601 0.65782 1.11201 -2.844833 3.102878
4350.0 -1.356569 2.30512 -1.085233 1.849067 0.837583 -3.118464 1.170665
4360.0 -1.273579 2.033671 -0.623891 1.826703 1.306989 -3.004074 1.132713
4370.0 -1.63497 1.946088 -1.112318 2.409318 1.164766 -3.08381 1.037777
4380.0 -1.255041 2.297519 -1.212572 1.993169 0.982683 2.906043 0.941793
4390.0 -1.340996 1.99351 -1.35574 2.361512 1.150043 -2.885447 1.034633
4400.0 -1.143065 2.096883 -1.113696 1.83811 1.456437 2.864389 1.044078
4410.0 -1.393887 1.888923 -1.23525 1.779662 1.007058 2.994936 0.986357
4420.0 -1.292938 1.688292 -1.469016 1.463955 1.271184 -3.109292 0.980637
4430.0 -1.307621 2.098638 -1.445363 1.898808 1.283847 -2.957086 1.187009
4440.0 -1.192127 1.796155 -1.090599 2.031741 1.061546 2.915334 1.058314
4450.0 -1.297344 1.512937 -1.488942 2.012522 1.265898 1.200243 0.751228
4460.0 -1.15554 1.842412 -0.960886 1.712561 1.205526 -2.750724 1.039894
4470.0 -1.110633 2.10659 -1.226596 2.083988 0.961486 3.051619 0.832854
4480.0 -1.721223 1.451285 -1.495508 1.589318 1.236508 -3.12333 0.933155
4490.0 -1.125014 1.993626 -1.667548 1.831969 1.064115 3.132986 -3.070956
4500.0 -1.470015 2.438693 -1.64472 1.380775 1.143084 2.817887 3.051662
4510.0 -1.288655 2.294343 -1.530149 1.484751 0.942739 2.731417 3.136445
4520.0 -1.276569 1.897397 -1.574147 1.045211 0.976512 2.877641 -3.113394
4530.0 -1.906046 1.398804 -1.135389 1.839583 1.279828 2.915352 1.134182
4540.0 -1.263996 2.256838 -1.686702 1.249636 0.907955 -3.13352 2.786036
4550.0 -1.718197 1.317694 -1.349139 2.074292 1.295088 -2.900869 1.01294
4560.0 -1.583064 1.489943 -1.776807 1.708714 1.419631 -3.110899 1.074449
4570.0 -0.958115 2.033883 -2.173932 1.239919 1.356244 2.682838 2.795386
4580.0 -1.417924 1.679524 -1.667157 2.061537 1.125426 -3.068622 1.070319
4590.0 -1.509536 1.862928 -1.457528 1.45685 1.226327 3.137763 1.128429
4600.0 -1.068091 1.933083 -1.35678 1.408604 1.371815 -2.918291 1.325394
4610.0 -1.252013 1.954182 -1.466575 0.898083 1.414266 3.022871 1.253227
4620.0 -1.321307 2.159026 -1.22243 1.94634 1.24354 3.124199 1.11267
4630.0 -1.389486 1.975297 -1.544122 1.59373 1.284509 -2.873998 0.986568
4640.0 -1.368557 1.543345 -1.444757 2.006407 1.116325 -3.008718 0.654228
4650.0 -1.188961 1.872438 -1.417515 1.854546 1.091851 2.308795 1.114971
4660.0 -1.37644 2.127143 -0.94464 2.129082 1.304369 -3.140837 1.173413
4670.0 -1.521625 0.832108 -1.365212 2.12337 1.159685 -3.02585 1.01847
4680.0 -1.701708 0.980536 -1.248832 2.05776 1.494005 2.725255 0.961158
4690.0 -1.636294 1.373592 -1.316316 2.105561 1.149768 -3.01832 1.118263
4700.0 -0.753964 -0.643588 -1.404092 2.246244 1.157892 -2.976659 1.037659
4710.0 -0.948879 1.905466 -1.395647 2.140066 1.073106 -3.032203 1.108311
4720.0 -1.563351 1.18399 -1.638972 1.357159 1.411435 -2.928853 3.118201
4730.0 -1.02978 -0.455656 -1.407826 1.840733 1.187648 -2.917351 1.045825
4740.0 -1.328101 2.26836 -1.717866 1.730066 1.325747 -2.96019 1.167637
4750.0 -2.015573 1.516601 -1.649364 1.573142 1.158298 -2.87719 1.17302
4760.0 -1.565628 1.489316 -1.58927 2.525479 1.289101 -3.030467 0.899856
4770.0 -0.549989 -0.818615 -1.5165 1.357894 1.195642 2.734403 1.022021
4780.0 -1.007939 1.925459 -1.484058 2.32478 0.931613 2.727626 0.8672
4790.0 -1.204937 -0.635984 -1.740284 1.562975 1.385471 -3.078278 1.051641
4800.0 -1.588797 1.956807 -1.250259 1.749068 1.236411 2.88723 0.946537
4810.0 -1.520462 1.034048 -1.758432 1.236588 1.060049 3.061804 2.972751
4820.0 -1.311997 1.735251 -1.120636 1.741882 1.522074 1.125768 0.833853
4830.0 -1.69658 1.953426 -1.113071 1.942279 1.113319 3.087829 0.918238
4840.0 -1.495562 1.496355 -1.091646 1.82824 0.9193 2.910394 3.119468
4850.0 -1.214702 -0.528692 -1.188195 1.562048 1.587729 -2.405148 1.035757
4860.0 -1.315276 1.941117 -1.361403 2.060383 1.21044 3.136852 -2.965777
4870.0 -1.448947 1.190867 -1.26901 2.060261 1.08671 -3.071265 1.028991
4880.0 -1.616985 1.561112 -1.260526 2.116238 1.008142 -2.912867 0.796797
4890.0 -0.937173 1.970875 -1.793877 2.024111 1.262324 -2.952586 -3.062117
4900.0 -1.28664 1.777223 -1.276561 -0.710287 1.414012 -3.062243 0.995183
4910.0 -0.924592 -0.627284 -1.581861 1.935159 0.995542 2.65964 1.344698
4920.0 -1.650986 1.639824 -1.065288 2.043091 1.378372 -3.093927 0.978756
4930.0 -1.192341 1.846741 -1.523899 2.405448 1.279213 -3.078022 3.059932
4940.0 -1.427254 1.560905 -0.956298 1.946841 1.03806 2.948278 0.781908
4950.0 -1.116705 2.127668 -1.197493 1.843748 0.952289 3.12653 -3.043356
4960.0 -1.119848 1.883513 -1.25708 1.78856 0.924886 2.800426 3.128505
4970.0 -1.1263 2.390993 -1.324053 1.888085 1.327258 -3.046218 0.979349
4980.0 -1.416198 2.425251 -1.462737 1.910576 1.203398 3.132155 1.043331
4990.0 -1.015022 1.927634 -1.588116 1.774697 1.429225 2.988328 1.004285
5000.0 -1.093939 1.990418 -1.205953 2.086891 1.27524 2.924537 1.056626
5010.0 -1.037775 1.97066 -1.241676 1.935442 1.004389 3.077114 3.028086
5020.0 -1.306135 1.98928 -1.291704 2.059869 1.222632 -2.836966 1.149846
5030.0 -1.824075 1.404706 -1.214125 1.980786 1.169529 -3.123337 1.077897
5040.0 -1.769654 0.873093 -1.095569 2.110485 1.213771 -2.926233 0.884917
5050.0 -1.65517 1.521926 -1.052065 2.233189 1.532187 3.135546 0.63138
5060.0 -1.658556 1.451401 -1.096136 1.768312 1.061479 3.05574 1.231812
5070.0 -1.393173 1.612885 -1.237916 1.933891 1.193477 2.967263 -2.98697
5080.0 -1.529734 2.334771 -1.287075 2.149163 1.176031 -2.956294 1.332153
5090.0 -1.207309 1.570338 -1.117151 2.098965 1.106052 3.041955 -3.092345
5100.0 -1.634125 1.578841 -1.654082 2.107471 0.890141 2.533453 -2.967754
5110.0 -1.870393 1.518115 -1.240651 2.01479 1.154912 -2.894777 1.089043
5120.0 -1.584905 1.040258 -1.139098 2.286635 1.552958 -2.928374 1.379734
5130.0 -1.390314 1.367149 -1.026709 2.05215 0.866103 -3.034215 1.073064
5140.0 -1.340596 1.870237 -1.103228 2.062081 1.172044 2.922392 0.800281
5150.0 -1.245178 1.732622 -1.594915 1.803595 1.180502 -3.064081 0.764473
5160.0 -1.303898 2.021716 -1.569698 1.398844 1.181414 1.394613 0.713528
5170.0 -1.481878 1.656578 -1.19397 1.818376 1.055611 3.0762 1.219794
5180.0 -1.893161 1.367901 -1.535362 2.275612 1.269986 2.961919 0.674823
5190.0 -1.387544 2.287604 -1.565227 1.73701 1.198399 -3.051231 3.116127
5200.0 -1.075839 2.018365 -1.077642 1.761366 1.185542 -2.978524 1.087416
5210.0 -1.479305 1.193476 -1.460033 2.141944 0.942305 -3.12388 0.874913
5220.0 -1.178614 2.090186 -1.597814 1.101633 1.279611 3.026292 -2.766587
5230.0 -1.360618 2.182761 -1.518871 1.070066 1.218852 -2.862334 -3.116529
5240.0 -1.752585 1.292606 -1.525046 1.939283 1.143405 2.848124 0.867106
5250.0 -0.858714 2.425892 -1.894471 1.737732 1.527243 -3.135 1.316969
5260.0 -1.319907 2.016472 -1.496512 1.40518 1.073166 2.814656 3.009631
5270.0 -1.212403 2.402 -1.500372 1.707489 1.371977 -3.136877 0.909093
5280.0 -1.738605 1.205887 -2.051873 1.28053 1.205381 1.511865 0.975106
5290.0 -1.497595 1.829621 -1.273943 1.991681 1.051974 1.107366 2.950869
5300.0 -1.654898 1.538678 -1.511662 1.739829 1.148783 2.989384 2.905396
5310.0 -1.9289 1.216325 -1.387633 2.145363 1.104002 -3.019534 3.049447
5320.0 -1.283327 -0.201797 -1.52044 1.817016 1.241633 -3.037129 1.35206
5330.0 -1.802508 1.283776 -1.532517 1.665791 1.348111 -2.944531 -3.065802
5340.0 -1.6226 1.228903 -1.806315 1.796708 1.271823 -3.122568 -2.955732
5350.0 -1.412687 1.78818 -1.125401 1.960217 1.1508 2.894608 3.091203
5360.0 -1.402757 1.905149 -1.293165 2.089586 1.202134 2.851253 -3.0726
5370.0 -1.69954 1.188284 -1.532557 0.89923 1.272466 -3.052516 0.90143
5380.0 -1.505357 1.194577 -1.44727 1.963316 1.035827 -2.941766 -3.072663
5390.0 -1.387716 1.415241 -1.604162 1.835156 1.064418 3.008015 1.014078
5400.0 -1.418933 0.996517 -1.099528 1.878618 1.14064 2.822533 0.761375
5410.0 -1.77655 1.196704 -1.422104 2.108571 1.29303 2.865649 1.042293
5420.0 -1.331414 1.669983 -1.341786 1.87713 1.246605 -2.979562 1.012857
5430.0 -1.524919 1.559656 -1.242933 1.867822 1.159561 3.034081 3.004404
5440.0 -1.307372 1.974542 -1.180956 1.826975 1.227052 2.985541 0.568677
5450.0 -1.291862 2.159792 -1.891194 1.639221 1.099591 3.102121 1.236718
5460.0 -1.967619 1.322329 -1.399277 1.937332 1.440114 1.440648 -3.059381
5470.0 -1.798435 1.168728 -0.848698 1.980674 1.013075 3.088018 1.026681
5480.0 -1.62972 1.133006 -1.391597 1.856856 1.060868 -3.105329 1.059857
5490.0 -1.808107 1.386357 -1.546125 1.692239 1.136067 3.100817 0.889464
5500.0 -1.591588 1.523305 -1.212741 1.985304 1.3774 -2.903821 1.13189
5510.0 -1.41732 1.056039 -1.722615 1.206336 1.274168 -3.08738 1.079249
5520.0 -1.890878 1.396743 -1.377549 1.876629 1.179519 -3.132566 -2.960649
5530.0 -1.896061 1.463252 -1.346558 1.88502 1.167391 -3.138546 1.003754
5540.0 -1.757893 1.040456 -1.396458 1.792846 1.200175 2.911737 1.469658
5550.0 -1.475466 1.322335 -1.210969 1.823882 1.130906 3.130774 1.283714
5560.0 -1.113614 1.90185 -1.964664 1.358373 1.580313 -2.994193 -3.030246
5570.0 -1.364111 2.11474 -1.416941 1.573916 1.523468 -3.03541 0.754612
5580.0 -1.468942 -1.106175 3.11716 1.67696 1.245361 -3.104436 -1.051493
5590.0 -1.178938 1.909718 -1.436875 1.23011 1.574512 -3.042459 0.942929
5600.0 -1.339031 2.051942 -1.368445 0.441129 1.179626 3.128747 1.053843
5610.0 -2.008171 1.369524 -1.306209 2.155072 1.081692 2.844452 3.062947
5620.0 -1.591056 1.401785 -1.416561 1.632314 1.228153 2.836198 3.077837
5630.0 -1.713877 1.229433 -1.424 1.779016 1.441603 2.682078 3.116259
5640.0 -1.257955 2.424644 -1.413339 0.760081 1.562633 -3.01939 1.04991
5650.0 -1.352051 1.879497 -1.471142 2.146972 1.475364 1.550521 -3.136393
5660.0 -1.171107 1.86675 -1.766922 1.454772 1.26386 -2.96341 0.901101
5670.0 -1.024243 1.876672 -2.08327 1.655463 1.340874 -3.045774 0.932089
5680.0 -1.292902 1.27324 -1.458743 2.162189 1.025638 -3.139292 -3.112373
5690.0 -1.60344 1.009129 -1.171336 1.983491 1.222577 3.084042 2.947601
5700.0 -1.359731 1.410334 -1.142331 1.648533 1.159727 2.975363 0.89429
5710.0 -1.634211 1.176749 -0.888744 1.82316 0.998548 0.975944 2.913956
5720.0 -1.497972 1.409387 -1.351367 2.032561 1.116507 -3.097414 1.173235
5730.0 -1.770016 1.284064 -1.436839 1.844312 1.141818 -3.124875 1.523255
5740.0 -1.423578 1.404746 -1.766124 1.591741 1.569971 2.986961 1.126091
5750.0 -1.315216 1.838727 -1.331972 2.160271 1.081797 1.698108 2.671293
5760.0 -1.729316 1.216551 -0.739741 1.945199 1.047396 -3.040395 0.913164
5770.0 -1.441569 1.542149 -1.398348 2.292618 1.390977 2.884733 1.065875
5780.0 -1.576261 -1.338987 -1.603279 1.712495 1.050458 -3.075245 0.955851
5790.0 -1.400328 2.109271 -1.34213 2.108115 1.473079 -3.04779 1.12168
5800.0 -1.288947 1.424498 -1.191396 1.941871 1.132089 3.106632 0.887562
5810.0 -1.422411 0.95987 -1.223719 2.317476 1.396538 -2.950283 0.931697
5820.0 -1.495386 1.717565 -1.478436 2.05404 1.226585 2.993495 0.707996
5830.0 -1.739081 1.446854 -0.993468 1.872002 1.258722 3.039641 1.025107
5840.0 -1.744968 1.346966 -1.102025 2.158441 0.988156 2.837138 0.911293
5850.0 -1.31902 1.733311 -1.493505 1.345445 1.243234 -2.948129 1.091911
5860.0 -1.29771 1.917192 -0.448449 1.646148 1.318063 3.133332 1.121021
5870.0 -1.238893 2.158744 -1.555847 2.155907 1.411639 2.705277 0.91951
5880.0 -1.620135 1.320946 -0.916702 1.580965 0.880029 -3.112738 0.685799
5890.0 -1.819156 0.948722 -1.284991 2.064413 1.22048 2.718533 0.908113
5900.0 -1.310339 1.675405 -1.391028 2.052767 1.397372 3.122666 0.947705
5910.0 -1.555449 1.932227 -1.451326 1.708127 1.227951 3.012113 1.02989
5920.0 -1.126322 2.128248 -1.24572 1.709721 1.438472 -3.001966 1.178874
5930.0 -1.509865 1.697063 -1.257875 1.787869 1.236057 -2.96785 1.13189
5940.0 -1.605514 1.775199 -1.241325 1.96164 0.86255 3.004858 1.269713
5950.0 -1.198586 2.14272 -1.176011 1.648873 1.196151 -2.953122 1.220685
5960.0 -1.188429 1.710587 -1.22963 1.549775 1.211228 2.760393 1.103511
5970.0 -1.40253 1.959596 -1.487128 1.56347 1.158736 2.958623 0.892173
5980.0 -1.334315 2.000534 -0.658794 1.723641 1.056746 2.59952 1.054903
5990.0 -1.124832 1.953907 -1.2352 1.658513 1.378884 -3.013727 0.784682
6000.0 -1.628851 1.441714 -1.616511 0.781479 1.226715 2.782381 0.927619
6010.0 -1.070262 1.677892 -1.438177 2.158055 1.189978 3.072609 1.084893
6020.0 -1.283081 1.504459 -1.250872 1.717672 1.07556 -3.028237 1.083886
6030.0 -1.309217 2.092902 -1.212823 2.191192 1.152602 1.7242 0.963435
6040.0 -1.533054 1.82161 -1.455682 1.904779 1.103509 -2.767622 1.016898
6050.0 -1.634422 1.483161 -1.602161 2.371284 1.116348 -2.986743 1.224717
6060.0 -0.886243 1.70974 -1.466992 1.843491 1.283542 -2.878155 1.068537
6070.0 -1.486612 2.11259 -1.210229 1.954509 1.044044 -2.853317 0.973012
6080.0 -1.173203 1.948248 -1.414777 1.8864 1.086282 3.104743 1.350048
6090.0 -1.268205 2.23312 -1.624276 0.845262 1.127351 -3.089831 1.004126
6100.0 -0.94418 2.017096 -1.423682 0.619623 1.544539 2.813244 0.657786
6110.0 -1.319641 2.124247 -1.737654 1.362285 1.1018 2.982018 1.04242
6120.0 -0.697376 1.851472 -0.943387 2.049281 1.134453 1.951974 0.931676
6130.0 -1.433282 1.970631 -1.371243 1.875359 1.485748 -3.117956 0.941148
6140.0 -1.186095 2.046979 -1.047004 2.058945 1.281673 3.077314 1.25917
6150.0 -1.206787 1.984252 -1.339021 1.849274 1.377194 3.017722 0.795893
6160.0 -1.837966 1.406591 -1.560053 1.745669 0.809107 -3.073046 1.07654
6170.0 -1.75859 1.383411 -1.539184 1.544254 1.279073 3.072824 0.770038
6180.0 -1.340015 2.123362 -1.294981 2.396888 1.403667 2.913493 1.179231
6190.0 -1.137922 2.221559 -1.200566 2.402338 1.205984 1.526621 0.855607
6200.0 -2.038704 1.477019 -1.508745 1.772729 1.337019 -2.970473 1.255291
6210.0 -1.42053 1.942438 -0.841603 1.625976 1.211612 -2.979603 0.873781
6220.0 -1.563435 1.915284 -1.309198 1.916584 1.108511 3.081341 0.912794
6230.0 -1.618513 1.515758 -1.060725 2.100025 1.38365 3.011489 0.967036
6240.0 -0.884921 2.090173 -1.552039 1.857377 1.16977 -3.063424 1.100311
6250.0 -1.431191 1.734205 -1.245219 2.208754 1.239721 -2.983727 0.894883
6260.0 -1.409277 1.89749 -1.313512 2.019759 1.203185 3.055625 1.266458
6270.0 -1.100071 2.422588 -1.074947 2.055264 0.877304 3.086706 1.056369
